ortho,phon,syll
ouaté,wate,wa-te
réguliers,Regylje,Re-gy-lje
dilatèrent,dilatER,di-la-tER
épouvanté,epuv@te,e-pu-v@-te
hypocapnie,ipokapni,i-po-kap-ni
larmoyant,laRmwaj@,laR-mwa-j@
zig,zig,zig
dépendant,dep@d@,de-p@-d@
dansait,d@sE,d@-sE
vagis,vaZi,va-Zi
talait,talE,ta-lE
guiche,giS,giS
prétentiard,pRet@sjaR,pRe-t@-sjaR
animaux-espions,animoEspj§,a-ni-mo-Es-pj§
intrigants,5tRig@,5-tRi-g@
remueraient,R°myRE,R°-my-RE
entraînons,@tREn§,@-tRE-n§
débiteur,debit9R,de-bi-t9R
repoussait,R°pusE,R°-pu-sE
réagissions,ReaZisj§,Re-a-Zi-sj§
licencieuses,lis@sj2z,li-s@-sj2z
oppressé,opRese,o-pRe-se
half-tracks,alftRak,al-ftRak
négligents,negliZ@,ne-gli-Z@
profond,pRof§,pRo-f§
abstenons,apst°n§,ap-st°-n§
larguez,laRge,laR-ge
authentique,ot@tik,o-t@-tik
sauçant,sos@,so-s@
dénommez,denome,de-no-me
épilant,epil@,e-pi-l@
abordées,abORde,a-bOR-de
paya,peja,pe-ja
bactériémie,bakteRjemi,bak-te-Rje-mi
illimité,ilimite,i-li-mi-te
enflammant,@flam@,@-fla-m@
cuivrés,k8ivRe,k8i-vRe
dévoilerait,devwal°RE,de-vwa-l°-RE
phacochère,fakoSER,fa-ko-SER
engouffrât,@gufRa,@-gu-fRa
alentours,al@tuR,a-l@-tuR
anglo-éthiopien,@gloetjopj5,@-glo-e-tjo-pj5
fricots,fRiko,fRi-ko
sous-estimés,suzEstime,su-zEs-ti-me
défensif,def@sif,de-f@-sif
respectives,REspEktiv,REs-pEk-tiv
dessertie,desERti,de-sER-ti
sciant,sj@,sj@
machination,maSinasj§,ma-Si-na-sj§
irrévocables,iRevokabl,i-Re-vo-kabl
émouvrait,emuvRE,e-mu-vRE
extrémistes,EkstRemist,Ek-stRe-mist
bercerai,bERs°RE,bER-s°-RE
informés,5fORme,5-fOR-me
tangerine,t@n°Z2Rajn,t@-n°-Z2-Rajn
éclipsa,eklipsa,e-klip-sa
entolome,@tolOm,@-to-lOm
bavassait,bavasE,ba-va-sE
effroi,efRwa,ef-Rwa
dipsomanie,dipsOmani,dip-sO-ma-ni
pincerai,p5s°RE,p5-s°-RE
verdure,vERdyR,vER-dyR
honorables,onoRabl,o-no-Rabl
cumule,kymyl,ky-myl
ecchymose,ekimoz,e-ki-moz
challengers,tSalEnZER,tSa-lEn-ZER
réunifiées,Reynifje,Re-y-ni-fje
agitez,aZite,a-Zi-te
humilies,ymili,y-mi-li
montures,m§tyR,m§-tyR
conne,kOn,kOn
spiritualisé,spiRit8alize,spi-Ri-t8a-li-ze
fanatiques,fanatik,fa-na-tik
luxations,lyksasj§,lyk-sa-sj§
revêtît,R°vEti,R°-vE-ti
incarcérer,5kaRseRe,5-kaR-se-Re
amylique,amilik,a-mi-lik
alsacien,alzasj5,al-za-sj5
iniquité,inikite,i-ni-ki-te
structure,stRyktyR,stRyk-tyR
supputations,sypytasj§,sy-py-ta-sj§
taenia,tenja,te-nja
croûté,kRute,kRu-te
divorcerai,divORs°RE,di-vOR-s°-RE
rosé,Roze,Ro-ze
exécrées,EgzekRe,Eg-ze-kRe
flamboiements,fl@bwam@,fl@-bwa-m@
viable,vjabl,vjabl
costauds,kOsto,kOs-to
assise,asiz,a-siz
canassons,kanas§,ka-na-s§
gâcher,gaSe,ga-Se
gabbro,gabRo,ga-bRo
éboula,ebula,e-bu-la
cliquetant,klik°t@,kli-k°-t@
taurillons,toRij§,to-Ri-j§
recension,R°s@sj§,R°-s@-sj§
prescription,pREskRipsj§,pREs-kRip-sj§
ragaillardi,RagajaRdi,Ra-ga-jaR-di
soulagèrent,sulaZER,su-la-ZER
helvelles,ElvEl,El-vEl
tortueuses,tORt82z,tOR-t82z
berniques,bERnik,bER-nik
présenter,pRez@te,pRe-z@-te
ébahie,ebai,e-ba-i
torche,tORS,tORS
dépassais,depasE,de-pa-sE
harceleuse,aRs°l2z,aR-s°-l2z
dévoyez,devwaje,de-vwa-je
tapota,tapota,ta-po-ta
attributions,atRibysj§,a-tRi-by-sj§
admonestés,admonEste,ad-mo-nEs-te
démenons,dem°n§,de-m°-n§
canalisées,kanalize,ka-na-li-ze
chamarré,SamaRe,Sa-ma-Re
blondin,bl§d5,bl§-d5
embusque,@bysk,@-bysk
poupe,pup,pup
commenceriez,kom@s°Rje,ko-m@-s°-Rje
commensal,kom@sal,ko-m@-sal
décroît,dekRwa,dek-Rwa
striée,stRije,stRi-je
écoliers,ekolje,e-ko-lje
gribiche,gRibiS,gRi-biS
déconcertés,dek§sERte,de-k§-sER-te
retable,R°tabl,R°-tabl
langoureuse,l@guR2z,l@-gu-R2z
bonbonnière,b§bonjER,b§-bo-njER
graveraient,gRav°RE,gRa-v°-RE
ingurgita,5gyRZita,5-gyR-Zi-ta
regretteront,R°gREt°R§,R°-gRE-t°-R§
complice,k§plis,k§-plis
redondante,R°d§d@t,R°-d§-d@t
rétrogradations,RetRogRadasj§,Re-tRo-gRa-da-sj§
poseras,poz°Ra,po-z°-Ra
écarterez,ekaRt°Re,e-kaR-t°-Re
hétérozygotes,eteRozigOt,e-te-Ro-zi-gOt
piqueux,pik2,pi-k2
reprend,R°pR@,R°-pR@
rime,Rim,Rim
rétives,Retiv,Re-tiv
gestapiste,gEstapist,gEs-ta-pist
réunionnais,ReynjonE,Re-y-njo-nE
avisant,aviz@,a-vi-z@
mèneraient,mEn°RE,mE-n°-RE
gifle,Zifl,Zifl
apparentement,apaR@t°m@,a-pa-R@-t°-m@
jacobite,Zakobit,Za-ko-bit
révulsé,Revylse,Re-vyl-se
réprouvez,RepRuve,Re-pRu-ve
ennuyons,@n8ij§,@-n8i-j§
irlandaises,iRl@dEz,iR-l@-dEz
faufiler,fofile,fo-fi-le
contrôlés,k§tRole,k§-tRo-le
coincés,kw5se,kw5-se
norias,noRja,no-Rja
asseyons,asEj§,a-sE-j§
florissant,floRis@,flo-Ri-s@
quadrillées,kadRije,ka-dRi-je
picolent,pikOl,pi-kOl
rancardez,R@kaRde,R@-kaR-de
entêtez,@tEte,@-tE-te
discal,diskal,dis-kal
dénivelé,deniv°le,de-ni-v°-le
barbouillais,baRbujE,baR-bu-jE
baralipton,baRalipt§,ba-Ra-lip-t§
époussetais,epus°tE,e-pu-s°-tE
héliporté,elipORte,e-li-pOR-te
sentons,s@t§,s@-t§
contrefort,k§tR°fOR,k§-tR°-fOR
buraliste,byRalist,by-Ra-list
placentaire,plas5tER,pla-s5-tER
bougran,bugR@,bu-gR@
râles,Ral,Ral
bavasse,bavas,ba-vas
médiane,medjan,me-djan
réaliserions,Realiz°Rj§,Re-a-li-z°-Rj§
élixirs,eliksiR,e-lik-siR
pratiquât,pRatika,pRa-ti-ka
cérémonie,seRemoni,se-Re-mo-ni
exhalaison,EgzalEz§,Eg-za-lE-z§
absorptions,apsORpsj§,ap-sOR-psj§
accommodant,akomod@,a-ko-mo-d@
cliquetaient,klik°tE,kli-k°-tE
directorial,diREktoRjal,di-REk-to-Rjal
couturée,kutyRe,ku-ty-Re
faire-valoir,fERvalwaR,fER-va-lwaR
rondeau,R§do,R§-do
leurrer,l9Re,l9-Re
courant,kuR@,ku-R@
santoche,s@tOS,s@-tOS
primait,pRimE,pRi-mE
fantasia,f@tazja,f@-ta-zja
entendons,@t@d§,@-t@-d§
indonésien,5donezj5,5-do-ne-zj5
drosser,dRose,dRo-se
inexorables,inEgzoRabl,i-nEg-zo-Rabl
iridium,iRidjOm,i-Ri-djOm
coupaient,kupE,ku-pE
ramollir,RamoliR,Ra-mo-liR
épongeais,ep§ZE,e-p§-ZE
moque,mOk,mOk
conviés,k§vje,k§-vje
re-blinder,R°bl5de,R°-bl5-de
appétissante,apetis@t,a-pe-ti-s@t
curiste,kyRist,ky-Rist
russo-allemand,Rysoal°m@,Ry-so-a-l°-m@
réfrigéré,RefRiZeRe,Re-fRi-Ze-Re
éliminez,elimine,e-li-mi-ne
bouchonnait,buSonE,bu-So-nE
clapotant,klapot@,kla-po-t@
débrouillerait,debRuj°RE,de-bRu-j°-RE
nuls,nyl,nyl
rivette,RivEt,Ri-vEt
cocardière,kokaRdjER,ko-kaR-djER
réconciliateur,Rek§siljat9R,Re-k§-si-lja-t9R
roudoudou,Rududu,Ru-du-du
renfloua,R@flua,R@-flu-a
crématoires,kRematwaR,kRe-ma-twaR
profus,pRofy,pRo-fy
psychopathes,psikopat,psi-ko-pat
intellectualisme,5telEkt8alizm,5-te-lEk-t8a-lizm
érotiquement,eRotik°m@,e-Ro-ti-k°-m@
changeur,S@Z9R,S@-Z9R
demander,d°m@de,d°-m@-de
formulant,fORmyl@,fOR-my-l@
guillaume,gijom,gi-jom
accentuaient,aks@t8E,ak-s@-t8E
lambinaient,l@binE,l@-bi-nE
enregistreur,@R°ZistR9R,@-R°-Zis-tR9R
spectatrice,spEktatRis,spEk-ta-tRis
négociant,negosj@,ne-go-sj@
ionisé,jonize,jo-ni-ze
précédais,pResedE,pRe-se-dE
incommode,5komOd,5-ko-mOd
mécontentait,mek§t@tE,me-k§-t@-tE
charrierons,SaRiR§,Sa-Ri-R§
sécrété,sekRete,se-kRe-te
chaufferies,Sof°Ri,So-f°-Ri
éminente,emin@t,e-mi-n@t
sociopathes,sosjopat,so-sjo-pat
charité,SaRite,Sa-Ri-te
aphonie,afoni,a-fo-ni
sortîmes,sORtim,sOR-tim
carène,kaREn,ka-REn
smegma,smEgma,smEg-ma
sonnes,sOn,sOn
accords,akOR,a-kOR
acquittes,akit,a-kit
pétitions,petisj§,pe-ti-sj§
redemandions,R°d°m@dj§,R°-d°-m@-dj§
dithyrambe,ditiR@b,di-ti-R@b
leucose,l2koz,l2-koz
indigente,5diZ@t,5-di-Z@t
partages,paRtaZ,paR-taZ
indignés,5diNe,5-di-Ne
reculé,R°kyle,R°-ky-le
engendrez,@Z@dRe,@-Z@-dRe
revendiquais,R°v@dikE,R°-v@-di-kE
divertit,divERti,di-vER-ti
paluches,palyS,pa-lyS
entre-déchirait,@tR°deSiRE,@-tR°-de-Si-RE
inadaptable,inadaptabl,i-na-dap-tabl
méritocratie,meRitOkRasi,me-Ri-tO-kRa-si
historiques,istoRik,is-to-Rik
notarié,notaRje,no-ta-Rje
crash,kRaS,kRaS
préméditation,pRemeditasj§,pRe-me-di-ta-sj§
dépénaliser,depenalize,de-pe-na-li-ze
ouvertes,uvERt,u-vERt
respirait,REspiRE,REs-pi-RE
espionnant,Espijon@,Es-pi-jo-n@
vengeais,v@ZE,v@-ZE
contions,k§tj§,k§-tj§
ferrés,feRe,fe-Re
mélodie,melodi,me-lo-di
nouée,nwe,nwe
pourrez,puRe,pu-Re
guibolle,gibOl,gi-bOl
lâcherez,laS°Re,la-S°-Re
occultait,okyltE,o-kyl-tE
écoeurante,ek9R@t,e-k9-R@t
chéneaux,Seno,Se-no
assignés,asiNe,a-si-Ne
aiguillé,eg8ije,e-g8i-je
ça,sa,sa
piquetée,pik°te,pi-k°-te
bodhisattva,bodizatva,bo-di-zat-va
trèfle,tREfl,tREfl
épiscopalienne,episkopaljEn,e-pis-ko-pa-ljEn
plupart,plypaR,ply-paR
amandine,am@din,a-m@-din
chopait,SopE,So-pE
hivernait,ivERnE,i-vER-nE
aboyeur,abwaj9R,a-bwa-j9R
nationaux-socialistes,nasjonososjalist,na-sjo-no-so-sja-list
emplumés,@plyme,@-ply-me
ricanai,RikanE,Ri-ka-nE
compétente,k§pet@t,k§-pe-t@t
apprenons,apR°n§,a-pR°-n§
maquillés,makije,ma-ki-je
mordraient,mORdRE,mOR-dRE
hériteraient,eRit°RE,e-Ri-t°-RE
descendantes,des@d@t,de-s@-d@t
encastrement,@kastR°m@,@-kas-tR°-m@
grillagée,gRijaZe,gRi-ja-Ze
utilisai,ytilizE,y-ti-li-zE
renforcements,R@fORs°m@,R@-fOR-s°-m@
continuateur,k§tin8at9R,k§-ti-n8a-t9R
ceinturaient,s5tyRE,s5-ty-RE
bleuies,bl2i,bl2-i
savonné,savone,sa-vo-ne
surnuméraires,syRnymeRER,syR-ny-me-RER
yens,jEn,jEn
embouteillages,@butEjaZ,@-bu-tE-jaZ
vieillissons,vjEjis§,vjE-ji-s§
entre-tuez,@tR°tye,@-tR°-ty-e
émergeai,emERZE,e-mER-ZE
consignera,k§siN°Ra,k§-si-N°-Ra
retentissait,R°t@tisE,R°-t@-ti-sE
éléments,elem@,e-le-m@
antiaérienne,@tiaeRjEn,@-ti-a-e-RjEn
suçotait,sysotE,sy-so-tE
dégueulasser,deg2lase,de-g2-la-se
pépiniéristes,pepinjeRist,pe-pi-nje-Rist
mea-culpa,meakylpa,me-a-kyl-pa
goinfré,gw5fRe,gw5-fRe
passementé,pas°m@te,pa-s°-m@-te
garderons,gaRd°R§,gaR-d°-R§
lombrics,l§bRik,l§-bRik
nibergue,nibERg,ni-bERg
moonisme,munizm,mu-nizm
maghrébin,magReb5,ma-gRe-b5
reconnaîtriez,R°konEtRije,R°-ko-nE-tRi-je
pyramides,piRamid,pi-Ra-mid
fîtes,fit,fit
rétinite,Retinit,Re-ti-nit
bolchevik,bOlS°vik,bOl-S°-vik
précédez,pResede,pRe-se-de
cops,kOp,kOp
rediscuter,R°diskyte,R°-dis-ky-te
écrivaillons,ekRivaj§,e-kRi-va-j§
avisaient,avizE,a-vi-zE
babouvistes,babuvist,ba-bu-vist
implications,5plikasj§,5-pli-ka-sj§
dessécha,deseSa,de-se-Sa
beignes,bEN,bEN
exultèrent,EgzyltER,Eg-zyl-tER
viciée,visje,vi-sje
enfantillages,@f@tijaZ,@-f@-ti-jaZ
folliculaires,folikylER,fo-li-ky-lER
achevai,aS°vE,a-S°-vE
pschent,psSEnt,psSEnt
évitez,evite,e-vi-te
quincailleries,k5kaj°Ri,k5-ka-j°-Ri
chaumine,Somin,So-min
taïga,tajga,taj-ga
thermomètres,tERmomEtR,tER-mo-mEtR
huées,8e,8e
jupée,Zype,Zy-pe
chiffrés,SifRe,Si-fRe
liquéfaction,likefaksj§,li-ke-fak-sj§
premiers-nés,pR2mjene,pR2-mje-ne
dresserai,dREs°RE,dRE-s°-RE
souffrons,sufR§,su-fR§
cagots,kago,ka-go
pelletée,pEl°te,pE-l°-te
pistaches,pistaS,pis-taS
reculées,R°kyle,R°-ky-le
appartenir,apaRt°niR,a-paR-t°-niR
trine,tRin,tRin
railleur,Raj9R,Ra-j9R
polyuréthane,pOliyRetan,pO-li-y-Re-tan
fouet,fwE,fwE
diphtongues,dift§g,dif-t§g
soignantes,swaN@t,swa-N@t
cadette,kadEt,ka-dEt
dérangions,deR@Zj§,de-R@-Zj§
antiterroriste,@titERoRist,@-ti-tE-Ro-Rist
encadrez,@kadRe,@-ka-dRe
portabilité,pORtabilite,pOR-ta-bi-li-te
indiennes,5djEn,5-djEn
sabotent,sabOt,sa-bOt
resservirais,R°sERviRE,R°-sER-vi-RE
reine-claude,REnklod,REn-klod
vantard,v@taR,v@-taR
démarquée,demaRke,de-maR-ke
intercédé,5tERsede,5-tER-se-de
commerciales,komERsjal,ko-mER-sjal
bour,buR,buR
dressais,dREsE,dRE-sE
disputez,dispyte,dis-py-te
patentés,pat@te,pa-t@-te
tronc,tR§,tR§
fatidique,fatidik,fa-ti-dik
dressés,dRese,dRe-se
rial,Rjal,Rjal
savoure,savuR,sa-vuR
pâteux,pat2,pa-t2
découpé,dekupe,de-ku-pe
blessée,blese,ble-se
manoeuvrez,man9vRe,ma-n9-vRe
peuplées,p2ple,p2-ple
dispenses,disp@s,dis-p@s
vrille,vRij,vRij
proxos,pROkso,pROk-so
divises,diviz,di-viz
allongée,al§Ze,a-l§-Ze
enfoncement,@f§s°m@,@-f§-s°-m@
années,ane,a-ne
embouteiller,@buteje,@-bu-te-je
prohibitive,pRoibitiv,pRo-i-bi-tiv
processionnaient,pRosesjonE,pRo-se-sjo-nE
microbe,mikROb,mi-kROb
mendiait,m@djE,m@-djE
parcourue,paRkuRy,paR-ku-Ry
éclaires,eklER,e-klER
provocateurs,pRovokat9R,pRo-vo-ka-t9R
tricotera,tRikOt°Ra,tRi-kO-t°-Ra
commencez,kom@se,ko-m@-se
manipulable,manipylabl,ma-ni-py-labl
infestées,5fEste,5-fEs-te
apostrophèrent,apostRofER,a-pos-tRo-fER
rôderai,Rod°RE,Ro-d°-RE
flingage,fl5gaZ,fl5-gaZ
peuh,p2,p2
pédantisme,ped@tizm,pe-d@-tizm
ambrées,@bRe,@-bRe
ennemis,En°mi,E-n°-mi
à-coups,aku,a-ku
contredit,k§tR°di,k§-tR°-di
plombure,pl§byR,pl§-byR
ciselures,siz°lyR,si-z°-lyR
moulant,mul@,mu-l@
initiatrice,inisjatRis,i-ni-sja-tRis
voulue,vuly,vu-ly
frisais,fRizE,fRi-zE
décodée,dekode,de-ko-de
entassaient,@tasE,@-ta-sE
dystocie,distOsi,dis-tO-si
séchera,seS°Ra,se-S°-Ra
cabrerait,kabR°RE,ka-bR°-RE
adjectifs,adZEktif,ad-ZEk-tif
carrure,kaRyR,ka-RyR
amorti,amORti,a-mOR-ti
frappez,fRape,fRa-pe
entérinait,@teRinE,@-te-Ri-nE
méfient,mefi,me-fi
ondin,§d5,§-d5
activer,aktive,ak-ti-ve
moi-même,mwamEm,mwa-mEm
indéfini,5defini,5-de-fi-ni
ressurgir,R°syRZiR,R°-syR-ZiR
frétillement,fRetij°m@,fRe-ti-j°-m@
demeureras,d°m9R°Ra,d°-m9-R°-Ra
musellerait,myzEl°RE,my-zE-l°-RE
prendrions,pR@dRij§,pR@-dRi-j§
nématodes,nematOd,ne-ma-tOd
lumineuse,lymin2z,ly-mi-n2z
députèrent,depytER,de-py-tER
balbutiements,balbysim@,bal-by-si-m@
fricotait,fRikotE,fRi-ko-tE
filez,file,fi-le
contentent,k§t@t,k§-t@t
régates,Regat,Re-gat
différence,difeR@s,di-fe-R@s
entrevu,@tR°vy,@-tR°-vy
pubertaire,pybERtER,py-bER-tER
lesbien,lEzbj5,lEz-bj5
ruinée,R8ine,R8i-ne
distrayants,distREj@,dis-tRE-j@
phonèmes,fonEm,fo-nEm
agoyate,agojat,a-go-jat
catalogués,kataloge,ka-ta-lo-ge
mouillèrent,mujER,mu-jER
isolait,izolE,i-zo-lE
amphores,@fOR,@-fOR
stipulée,stipyle,sti-py-le
filets,filE,fi-lE
breneuses,bR2n2z,bR2-n2z
géophysique,Zeofizik,Ze-o-fi-zik
lacunes,lakyn,la-kyn
écrivaine,ekRivEn,e-kRi-vEn
procaïne,pROkain,pRO-ka-in
mue,my,my
pédagogues,pedagOg,pe-da-gOg
quatre-vingt-dixième,katR°v5dizjEm,ka-tR°-v5-di-zjEm
limitrophes,limitROf,li-mi-tROf
coffrets,kofRE,ko-fRE
pâtira,patiRa,pa-ti-Ra
vétustes,vetyst,ve-tyst
majoritaires,maZoRitER,ma-Zo-Ri-tER
réjouirent,ReZwiR,Re-ZwiR
plaisantin,plEz@t5,plE-z@-t5
dissolution,disolysj§,di-so-ly-sj§
super-puissances,sypERp8is@s,sy-pER-p8i-s@s
remue,R°my,R°-my
concerté,k§sERte,k§-sER-te
antipodes,@tipOd,@-ti-pOd
abusa,abyza,a-by-za
suspecte,syspEkt,sys-pEkt
défendirent,def@diR,de-f@-diR
rote,ROt,ROt
pressées,pRese,pRe-se
lance-flammes,l@sflam,l@s-flam
engloutirait,@glutiRE,@-glu-ti-RE
traversant,tRavERs@,tRa-vER-s@
réincarne,Re5kaRn,Re-5-kaRn
polish,pOliS,pO-liS
fumeron,fym°R§,fy-m°-R§
envisages,@vizaZ,@-vi-zaZ
toge,tOZ,tOZ
cartonnage,kaRtonaZ,kaR-to-naZ
pervertissaient,pERvERtisE,pER-vER-ti-sE
fournaises,fuRnEz,fuR-nEz
exterminerons,EkstERmin°R§,Ek-stER-mi-n°-R§
flip,flip,flip
laissais,lEsE,lE-sE
complaisez,k§plEze,k§-plE-ze
terminera,tERmin°Ra,tER-mi-n°-Ra
accomplissais,ak§plisE,a-k§-pli-sE
démissionneront,demisjOn°R§,de-mi-sjO-n°-R§
glissoire,gliswaR,gli-swaR
poêle,pwal,pwal
jean-foutre,Z@futR,Z@-futR
espion,Espj§,Es-pj§
rendit,R@di,R@-di
gougnafier,guNafje,gu-Na-fje
pétulant,petyl@,pe-ty-l@
survolteur,syRvOlt9R,syR-vOl-t9R
déglinguées,degl5ge,de-gl5-ge
blessure,blesyR,ble-syR
hybridation,ibRidasj§,i-bRi-da-sj§
vidéo,video,vi-de-o
intouchables,5tuSabl,5-tu-Sabl
constante,k§st@t,k§s-t@t
gradin,gRad5,gRa-d5
fouinaient,fwinE,fwi-nE
devises,d°viz,d°-viz
cellules,selyl,se-lyl
commenta,kom@ta,ko-m@-ta
organisèrent,ORganizER,OR-ga-ni-zER
adhérait,adeRE,a-de-RE
conduisez,k§d8ize,k§-d8i-ze
racontât,Rak§ta,Ra-k§-ta
informaticienne,5fORmatisjEn,5-fOR-ma-ti-sjEn
retrouveras,R°tRuv°Ra,R°-tRu-v°-Ra
décatie,dekasi,de-ka-si
heureux,2R2,2-R2
arranges,aR@Z,a-R@Z
barricadières,baRikadjER,ba-Ri-ka-djER
édredons,edR°d§,e-dR°-d§
maudissant,modis@,mo-di-s@
féerie,feRi,fe-Ri
chassent,Sas,Sas
électrons,elEktR§,e-lEk-tR§
guillochée,gijoSe,gi-jo-Se
indiscrets,5diskRE,5-dis-kRE
big bang,bigb@g,big-b@g
dirigeable,diRiZabl,di-Ri-Zabl
approvisionnent,apRovizjOn,a-pRo-vi-zjOn
bien-pensants,bj5p@s@,bj5-p@-s@
by-pass,bajpas,baj-pas
croisées,kRwaze,kRwa-ze
délustrer,delystRe,de-lys-tRe
éteignoir,etENwaR,e-tE-NwaR
parût,paRy,pa-Ry
abstrait,apstRE,ap-stRE
amiraux,amiRo,a-mi-Ro
crase,kRaz,kRaz
débourrer,debuRe,de-bu-Re
haveneaux,av°no,a-v°-no
geindre,Z5dR,Z5dR
foetus,fetys,fe-tys
marocains,maRok5,ma-Ro-k5
lièges,ljEZ,ljEZ
assistée,asiste,a-sis-te
lésés,leze,le-ze
carêmes,kaREm,ka-REm
petits-bourgeois,p°tibuRZwa,p°-ti-buR-Zwa
enseignants,@sEN@,@-sE-N@
boers,beR,beR
expiatoires,EkspjatwaR,Ek-spja-twaR
étageaient,etaZE,e-ta-ZE
climatiseurs,klimatiz9R,kli-ma-ti-z9R
abondent,ab§d,a-b§d
tordît,tORdi,tOR-di
communisée,komynize,ko-my-ni-ze
convoquons,k§vok§,k§-vo-k§
débraillé,debRaje,de-bRa-je
tiers-mondiste,tjERm§dist,tjER-m§-dist
imparti,5paRti,5-paR-ti
thermogène,tERmoZEn,tER-mo-ZEn
mondiale,m§djal,m§-djal
postmoderniste,pOstmodERnist,pOs-tmo-dER-nist
pourchassée,puRSase,puR-Sa-se
occidentales,Oksid@tal,Ok-si-d@-tal
prolétaires,pRoletER,pRo-le-tER
polynésien,polinezj5,po-li-ne-zj5
rejoindrez,R°Zw5dRe,R°-Zw5-dRe
moulues,muly,mu-ly
orienterez,oRj@t°Re,o-Rj@-t°-Re
surgelés,syRZ°le,syR-Z°-le
fouaillai,fwajE,fwa-jE
volais,volE,vo-lE
téléphoner,telefone,te-le-fo-ne
introspecter,5tROspEkte,5-tROs-pEk-te
soûlerait,sul°RE,su-l°-RE
gelant,Z°l@,Z°-l@
ouvragée,uvRaZe,u-vRa-Ze
tâtaient,tatE,ta-tE
sortes,sORt,sORt
tuba,tyba,ty-ba
grenouillères,gR°nujER,gR°-nu-jER
papiers,papje,pa-pje
pieds-noirs,pjenwaR,pje-nwaR
bongos,b§go,b§-go
referendum,RefeR5dOm,Re-fe-R5-dOm
pactisant,paktiz@,pak-ti-z@
défends,def@,de-f@
faufilées,fofile,fo-fi-le
grouillant,gRuj@,gRu-j@
géodésiques,Zeodezik,Ze-o-de-zik
débonnaires,debonER,de-bo-nER
friands,fRij@,fRi-j@
centrée,s@tRe,s@-tRe
monnayables,monEjabl,mo-nE-jabl
surprit,syRpRi,syR-pRi
divise,diviz,di-viz
escarmouches,EskaRmuS,Es-kaR-muS
damage,damaZ,da-maZ
noubas,nuba,nu-ba
bougerai,buZ°RE,bu-Z°-RE
cotise,kotiz,ko-tiz
disparu,dispaRy,dis-pa-Ry
bru,bRy,bRy
reparaissant,R°paREs@,R°-pa-RE-s@
shanghaiens,S@gaj5,S@-ga-j5
dynamométrique,dinamometRik,di-na-mo-me-tRik
pliages,plijaZ,pli-jaZ
pourfendant,puRf@d@,puR-f@-d@
culotté,kylote,ky-lo-te
pûtes,pyt,pyt
recouse,R°kuz,R°-kuz
arrivions,aRivj§,a-Ri-vj§
rougeaude,RuZod,Ru-Zod
zestes,zEst,zEst
assistés,asiste,a-sis-te
tamponnoirs,t@ponwaR,t@-po-nwaR
enfilent,@fil,@-fil
avivèrent,avivER,a-vi-vER
commencions,kom@sj§,ko-m@-sj§
rubis,Rybi,Ry-bi
expurgeait,EkspyRZE,Ek-spyR-ZE
étendraient,et@dRE,e-t@-dRE
débordant,debORd@,de-bOR-d@
laminectomie,laminEktOmi,la-mi-nEk-tO-mi
onctuosité,§kt8ozite,§k-t8o-zi-te
coïncidait,ko5sidE,ko-5-si-dE
groups,gRup,gRup
meilleure,mEj9R,mE-j9R
panneau,pano,pa-no
feignasse,fENas,fE-Nas
hyperactif,ipERaktif,i-pE-Rak-tif
infertilité,5fERtilite,5-fER-ti-li-te
observance,opsERv@s,op-sER-v@s
flotte,flOt,flOt
dépérissaient,depeRisE,de-pe-Ri-sE
exposez,Ekspoze,Ek-spo-ze
autorisez,otoRize,o-to-Ri-ze
parbleu,paRbl2,paR-bl2
farsi,faRsi,faR-si
digéra,diZeRa,di-Ze-Ra
face-à-main,fasam5,fa-sa-m5
agrandissements,agR@dis°m@,a-gR@-di-s°-m@
rebranché,R°bR@Se,R°-bR@-Se
sollicitez,solisite,so-li-si-te
enrouements,@Rum@,@-Ru-m@
mimétisme,mimetizm,mi-me-tizm
dédouanement,dedwan°m@,de-dwa-n°-m@
arrogantes,aRog@t,a-Ro-g@t
épates,epat,e-pat
pythons,pit§,pi-t§
balayeurs,balEj9R,ba-lE-j9R
quitter,kite,ki-te
bandées,b@de,b@-de
trimait,tRimE,tRi-mE
entrebâillées,@tR°baje,@-tR°-ba-je
parmélies,paRmeli,paR-me-li
peinturlurée,p5tyRlyRe,p5-tyR-ly-Re
ex-gendre,EksZ@dR,Ek-sZ@dR
accélérez,akseleRe,ak-se-le-Re
solides,solid,so-lid
émouvant,emuv@,e-mu-v@
irrésistiblement,iRezistibl°m@,i-Re-zis-ti-bl°-m@
cherche,SERS,SERS
futal,fytal,fy-tal
opalescence,opales@s,o-pa-le-s@s
éborgné,ebORNe,e-bOR-Ne
bourricots,buRiko,bu-Ri-ko
trapues,tRapy,tRa-py
kadi,kadi,ka-di
narquoiserie,naRkwaz°Ri,naR-kwa-z°-Ri
famine,famin,fa-min
renseignera,R@sEN°Ra,R@-sE-N°-Ra
cambodgiens,k@bOdZj5,k@-bOd-Zj5
ombragea,§bRaZa,§-bRa-Za
cordial,kORdjal,kOR-djal
chêneteau,SEn°to,SE-n°-to
débités,debite,de-bi-te
baret,baRE,ba-RE
sprinte,spRint,spRint
banqueté,b@k°te,b@-k°-te
croyantes,kRwaj@t,kRwa-j@t
accro,akRo,a-kRo
remplumé,R@plyme,R@-ply-me
comparaître,k§paREtR,k§-pa-REtR
franchissant,fR@Sis@,fR@-Si-s@
pot-de-vin,pod°v5,po-d°-v5
magnétismes,maNetizm,ma-Ne-tizm
